Soilcolor,Ph,K,P,N,Zn,S,Humidity_Winter,Humidity_Spring,Humidity_Summer,Humidity_Autumn,TempMax_Winter,TempMax_Spring,TempMax_Summer,TempMax_Autumn,TempMin_Winter,TempMin_Spring,TempMin_Summer,TempMin_Autumn,Rainfall_Winter,Rainfall_Spring,Rainfall_Summer,Rainfall_Autumn,WindDir_10m,SoilMoisture_Top,CloudCover,WindSpeed_2m,SurfacePressure,Crop_Label,Seasonal Average (TempMax),Seasonal Average (TempMin),Unnamed: 31,Soil_Fertility_Index,Macro_to_Micro,Humidity_Avg,Rainfall_Avg,TempRange_Winter,TempRange_Spring,TempRange_Summer,TempRange_Autumn,TempMax_Avg,TempMin_Avg,Rainfall_Temp_Ratio
0.614,0.214,0.120,0.006,0.257,0.031,0.067,0.161,0.161,0.282,0.290,0.794,0.433,0.255,0.347,0.585,0.605,0.537,0.633,0.327,0.089,0.460,0.152,0.249,0.393,1.000,0.028,0.311,0.000,0.569,0.597,,0.087,0.132,0.235,0.223,0.819,0.219,0.152,0.042,0.506,0.604,0.268
0.614,0.312,0.130,0.005,0.329,0.037,0.067,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.095,0.138,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.773,0.369,0.048,0.008,0.329,0.026,0.050,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.035,0.079,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.568,0.357,0.162,0.018,0.357,0.059,0.093,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.121,0.123,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.493,0.156,0.013,0.157,0.064,0.052,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.116,0.177,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.773,0.305,0.049,0.003,0.329,0.035,0.067,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.034,0.057,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.274,0.042,0.008,0.329,0.045,0.053,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.030,0.061,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.274,0.166,0.012,0.329,0.067,0.061,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.123,0.166,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.329,0.054,0.009,0.114,0.042,0.042,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.039,0.091,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.233,0.008,0.002,0.329,0.019,0.056,0.547,0.659,0.671,0.727,0.773,0.557,0.114,0.378,0.490,0.510,0.435,0.530,0.482,1.000,1.000,1.000,0.040,1.000,1.000,0.029,0.460,0.000,0.568,0.498,,0.004,0.023,0.671,0.992,0.846,0.735,0.139,0.244,0.509,0.504,1.000
0.614,0.214,0.030,0.012,0.471,0.015,0.093,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.022,0.033,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.821,0.031,0.002,0.143,0.018,0.051,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.021,0.057,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.345,0.044,0.003,0.329,0.031,0.076,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.030,0.048,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.864,0.352,0.113,0.003,0.329,0.015,0.050,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.081,0.171,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.262,0.043,0.026,0.329,0.034,0.060,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.036,0.066,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.773,0.524,0.023,0.014,0.114,0.020,0.059,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.018,0.045,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.818,0.329,0.081,0.011,0.114,0.009,0.020,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.060,0.276,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.143,0.055,0.012,0.714,0.013,0.126,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.041,0.038,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.568,0.262,0.044,0.008,0.443,0.009,0.050,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.032,0.083,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.568,0.238,0.052,0.009,0.743,0.029,0.093,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.038,0.048,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.190,0.012,0.004,0.371,0.011,0.093,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.007,0.016,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.357,0.217,0.018,0.414,0.066,0.067,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.162,0.202,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.310,0.024,0.003,0.357,0.026,0.067,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.016,0.034,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.864,0.190,0.098,0.008,0.357,0.031,0.084,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.071,0.090,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.864,0.262,0.080,0.003,0.286,0.013,0.093,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.057,0.072,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.864,0.167,0.025,0.005,0.357,0.018,0.084,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.017,0.029,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.638,0.042,0.003,0.171,0.026,0.000,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.028,0.272,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.568,0.310,0.156,0.005,0.271,0.029,0.050,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.113,0.213,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.864,0.190,0.044,0.005,0.371,0.024,0.084,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.031,0.045,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.333,0.041,0.004,0.443,0.013,0.059,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.028,0.064,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.167,0.120,0.003,0.257,0.018,0.093,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.086,0.104,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.818,0.238,0.041,0.001,0.286,0.022,0.101,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.028,0.034,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.864,0.357,0.043,0.003,0.200,0.024,0.042,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.029,0.082,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.864,0.357,0.056,0.003,0.286,0.011,0.042,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,0.000,0.495,0.427,,0.039,0.111,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.864,0.238,0.138,0.008,0.286,0.033,0.101,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,0.000,0.756,0.717,,0.101,0.105,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.238,0.151,0.006,0.286,0.013,0.067,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,0.000,0.756,0.717,,0.110,0.178,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.238,0.108,0.004,0.286,0.022,0.067,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,0.000,0.756,0.717,,0.078,0.124,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.310,0.150,0.005,0.157,0.035,0.109,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,0.000,0.756,0.717,,0.109,0.104,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.357,0.174,0.001,0.257,0.029,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,0.000,0.756,0.717,,0.126,0.234,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.333,0.046,0.003,0.214,0.020,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,0.000,0.756,0.717,,0.032,0.077,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.405,0.079,0.005,0.143,0.015,0.033,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,0.000,0.756,0.717,,0.057,0.173,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.214,0.143,0.004,0.243,0.048,0.076,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,0.000,0.889,0.750,,0.104,0.130,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.614,0.329,0.094,0.013,0.171,0.061,0.092,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,0.000,0.889,0.750,,0.070,0.073,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.614,0.317,0.082,0.005,0.229,0.038,0.074,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,0.000,0.889,0.750,,0.059,0.083,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.614,0.357,0.101,0.015,0.186,0.018,0.104,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,0.000,0.889,0.750,,0.076,0.082,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.568,0.333,0.181,0.027,0.286,0.029,0.118,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,0.000,0.889,0.750,,0.138,0.125,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.864,0.374,0.145,0.008,0.271,0.026,0.077,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,0.000,0.889,0.750,,0.106,0.144,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.614,0.524,0.091,0.026,0.143,0.033,0.067,0.819,0.734,0.917,0.826,0.949,1.000,0.909,1.000,0.790,0.866,0.940,0.840,0.716,0.578,0.466,0.443,0.044,0.107,0.075,0.000,1.000,1.000,0.997,0.871,,0.071,0.109,0.841,0.435,0.910,0.747,0.279,0.362,0.997,0.865,0.342
0.614,0.548,0.070,0.006,0.171,0.024,0.050,0.819,0.734,0.917,0.826,0.949,1.000,0.909,1.000,0.790,0.866,0.940,0.840,0.716,0.578,0.466,0.443,0.044,0.107,0.075,0.000,1.000,1.000,0.997,0.871,,0.050,0.108,0.841,0.435,0.910,0.747,0.279,0.362,0.997,0.865,0.342
0.614,0.357,0.025,0.031,0.214,0.079,0.042,0.331,0.279,0.626,0.515,0.990,0.915,0.863,0.961,0.731,0.726,0.752,0.701,0.270,0.116,0.233,0.000,0.189,0.357,0.972,0.017,0.754,1.000,0.992,0.745,,0.024,0.049,0.459,0.022,1.000,0.934,0.419,0.555,0.987,0.736,0.000
0.818,0.833,0.452,0.269,0.071,0.084,0.042,0.331,0.279,0.626,0.515,0.990,0.915,0.863,0.961,0.731,0.726,0.752,0.701,0.270,0.116,0.233,0.000,0.189,0.357,0.972,0.017,0.754,1.000,0.992,0.745,,0.405,0.605,0.459,0.022,1.000,0.934,0.419,0.555,0.987,0.736,0.000
0.864,0.238,0.303,0.006,0.329,0.048,0.084,0.331,0.279,0.626,0.515,0.990,0.915,0.863,0.961,0.731,0.726,0.752,0.701,0.270,0.116,0.233,0.000,0.189,0.357,0.972,0.017,0.754,1.000,0.992,0.745,,0.223,0.249,0.459,0.022,1.000,0.934,0.419,0.555,0.987,0.736,0.000
0.614,0.286,0.070,0.001,0.214,0.015,0.118,0.819,0.734,0.917,0.826,0.949,1.000,0.909,1.000,0.790,0.866,0.940,0.840,0.716,0.578,0.466,0.443,0.044,0.107,0.075,0.000,1.000,1.000,0.997,0.871,,0.049,0.049,0.841,0.435,0.910,0.747,0.279,0.362,0.997,0.865,0.342
0.864,0.476,0.516,0.293,0.314,0.167,0.084,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.460,0.356,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.864,0.524,0.215,0.083,0.300,0.040,0.033,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.179,0.399,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.333,0.112,0.001,0.129,0.011,0.067,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.080,0.135,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.568,0.548,0.231,0.132,0.514,0.097,0.093,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.204,0.182,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.452,0.216,0.027,0.243,0.029,0.084,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.164,0.199,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.548,0.395,0.224,0.214,0.106,0.084,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.351,0.322,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.864,0.262,0.170,0.006,0.271,0.020,0.084,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,1.000,0.531,0.424,,0.124,0.158,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.864,0.326,0.082,0.003,0.243,0.024,0.084,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,1.000,0.531,0.424,,0.058,0.078,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.568,0.381,0.233,0.109,0.300,0.029,0.067,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.200,0.289,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.227,0.674,0.051,0.004,0.243,0.022,0.056,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.036,0.076,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.326,0.040,0.001,0.243,0.015,0.126,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,1.000,0.531,0.424,,0.027,0.026,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.568,0.548,0.181,0.008,0.171,0.035,0.050,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,1.000,0.814,0.783,,0.133,0.238,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.614,0.405,0.041,0.008,0.143,0.022,0.033,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.029,0.100,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.568,0.400,0.125,0.016,0.200,0.037,0.062,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.094,0.147,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.864,0.286,0.082,0.003,0.243,0.026,0.076,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.058,0.084,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.568,0.310,0.133,0.010,0.329,0.033,0.059,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.098,0.162,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.333,0.072,0.005,0.271,0.033,0.067,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.051,0.082,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.864,0.531,0.101,0.007,0.157,0.019,0.070,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.073,0.115,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.405,0.116,0.008,0.229,0.053,0.050,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.085,0.143,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.214,0.063,0.003,0.000,0.031,0.076,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,1.000,0.531,0.424,,0.044,0.065,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.614,0.357,0.110,0.005,0.286,0.055,0.033,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,1.000,0.531,0.424,,0.079,0.172,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.568,0.381,0.113,0.050,0.686,0.042,0.059,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.094,0.150,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.568,0.850,0.116,0.054,0.157,0.048,0.101,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.098,0.097,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.850,0.634,0.223,0.157,0.099,0.152,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.528,0.321,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.262,0.157,0.006,0.186,0.022,0.093,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,1.000,0.531,0.424,,0.115,0.133,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.568,0.631,0.223,0.014,0.129,0.024,0.042,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,1.000,0.467,0.439,,0.166,0.356,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.262,0.067,0.008,0.314,0.053,0.050,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,1.000,0.531,0.424,,0.049,0.089,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
